## [BeGaze]
## Converted from:	D:\Recorded Data\Experiment Data\Yin_2012_04_15_Pasta_autoWB.etg.data\Yin_2012_04_15_004-b74233b7-5336-48f6-95bb-450da8b37725\Yin_2012_04_15_004-1-recording.idf
## Date:	01.01.2001 00:04:55
## Version:	BeGaze 3.3.56
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	20076
## Reversed:	none
## [Run]
## Subject:	Yin_2012_04_15_004
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
402816507	SMP	1	671.30	684.84	00:02:39:11		Blink
402849502	SMP	1	676.86	705.12	00:02:39:12		Blink
402882887	SMP	1	682.18	696.28	00:02:39:13		Blink
402917211	SMP	1	684.96	694.11	00:02:39:13		Saccade
402949906	SMP	1	676.99	682.72	00:02:39:14		Saccade
402982079	SMP	1	687.23	686.77	00:02:39:15		Blink
403015467	SMP	1	689.42	686.85	00:02:39:16		Blink
403049918	SMP	1	691.95	688.29	00:02:39:17		Blink
403083167	SMP	1	689.30	697.17	00:02:39:18		Blink
403116267	SMP	1	717.00	739.25	00:02:39:18		Blink
403149797	SMP	1	723.14	780.86	00:02:39:19		Blink
403181898	SMP	1	716.21	764.48	00:02:39:20		Blink
403215426	SMP	1	821.65	856.26	00:02:39:21		Blink
403249253	SMP	1	713.82	771.61	00:02:39:22		Blink
403283805	SMP	1	722.37	768.99	00:02:39:22		Blink
403315845	SMP	1	725.09	767.86	00:02:39:23		Blink
403348488	SMP	1	802.28	832.26	00:02:40:00		Blink
403381741	SMP	1	724.92	761.17	00:02:40:01		Blink
403416072	SMP	1	721.03	771.89	00:02:40:01		Blink
403448872	SMP	1	725.02	780.87	00:02:40:02		Blink
403481045	SMP	1	726.31	778.39	00:02:40:03		Blink
403515112	SMP	1	719.19	762.29	00:02:40:04		Blink
403548196	SMP	1	792.64	903.57	00:02:40:05		Blink
403581661	SMP	1	730.25	778.06	00:02:40:06		Blink
403615125	SMP	1	732.02	779.91	00:02:40:06		Blink
403649554	SMP	1	732.08	801.30	00:02:40:07		Blink
403681573	SMP	1	727.03	799.47	00:02:40:08		Blink
403714107	SMP	1	695.27	765.27	00:02:40:09		Blink
403748085	SMP	1	690.30	762.82	00:02:40:09		Blink
403781266	SMP	1	688.44	761.46	00:02:40:10		Blink
403815389	SMP	1	687.04	762.91	00:02:40:11		Blink
403849222	SMP	1	686.61	763.80	00:02:40:11		Blink
403881687	SMP	1	682.41	741.49	00:02:40:12		Blink
403914074	SMP	1	681.32	739.44	00:02:40:13		Blink
403948130	SMP	1	683.90	730.21	00:02:40:14		Blink
403982979	SMP	1	679.01	734.68	00:02:40:15		Blink
404014770	SMP	1	678.84	735.24	00:02:40:16		Blink
404049266	SMP	1	678.44	734.32	00:02:40:16		Blink
404081168	SMP	1	671.95	741.42	00:02:40:17		Blink
404113924	SMP	1	670.53	746.93	00:02:40:18		Blink
404148456	SMP	1	672.07	742.49	00:02:40:19		Blink
404181066	SMP	1	690.40	708.29	00:02:40:20		Blink
404213100	SMP	1	691.84	716.02	00:02:40:21		Blink
404246822	SMP	1	692.87	715.05	00:02:40:21		Blink
404280347	SMP	1	695.34	765.32	00:02:40:22		Blink
404312821	SMP	1	694.85	765.88	00:02:40:23		Blink
404347546	SMP	1	695.90	771.75	00:02:41:00		Blink
404379756	SMP	1	695.50	747.79	00:02:41:01		Blink
404413942	SMP	1	703.60	747.05	00:02:41:01		Blink
404447249	SMP	1	706.15	746.14	00:02:41:02		Blink
404480402	SMP	1	692.21	715.99	00:02:41:03		Blink
404513487	SMP	1	691.57	716.26	00:02:41:04		Blink
404545682	SMP	1	697.66	711.91	00:02:41:05		Blink
404580765	SMP	1	698.27	714.56	00:02:41:05		Blink
404612851	SMP	1	701.33	718.96	00:02:41:06		Saccade
404646068	SMP	1	698.98	727.45	00:02:41:06		Saccade
404679004	SMP	1	701.25	726.11	00:02:41:07		Fixation
404713332	SMP	1	702.30	726.09	00:02:41:09		Fixation
404746295	SMP	1	710.36	731.27	00:02:41:09		Saccade
404778731	SMP	1	708.34	693.89	00:02:41:10		Saccade
404813438	SMP	1	704.23	708.30	00:02:41:11		Fixation
404845737	SMP	1	707.64	705.57	00:02:41:12		Fixation
404879701	SMP	1	710.32	707.25	00:02:41:13		Fixation
404912760	SMP	1	711.90	709.83	00:02:41:13		Fixation
404946849	SMP	1	711.88	708.60	00:02:41:14		Fixation
404979442	SMP	1	717.42	705.95	00:02:41:15		Fixation
405014605	SMP	1	717.41	706.49	00:02:41:16		Fixation
405045045	SMP	1	718.80	705.63	00:02:41:17		Fixation
405079135	SMP	1	719.64	711.12	00:02:41:17		Fixation
405111702	SMP	1	718.30	717.83	00:02:41:18		Fixation
405146972	SMP	1	726.42	718.49	00:02:41:19		Fixation
405178927	SMP	1	729.06	731.52	00:02:41:20		Blink
405213262	SMP	1	733.52	731.71	00:02:41:21		Blink
405245356	SMP	1	738.14	743.26	00:02:41:21		Blink
405279349	SMP	1	743.19	740.57	00:02:41:22		Fixation
405312308	SMP	1	745.39	739.44	00:02:41:23		Fixation
405345505	SMP	1	757.81	757.15	00:02:42:00		Fixation
405379245	SMP	1	764.48	746.23	00:02:42:01		Fixation
405411403	SMP	1	765.78	740.27	00:02:42:01		Saccade
405446136	SMP	1	775.38	713.91	00:02:42:02		Saccade
405477926	SMP	1	787.11	709.09	00:02:42:02		Saccade
405511274	SMP	1	803.24	684.30	00:02:42:03		Saccade
405545155	SMP	1	822.82	692.92	00:02:42:05		Fixation
405579016	SMP	1	841.53	660.57	00:02:42:05		Fixation
405611271	SMP	1	849.20	697.50	00:02:42:06		Fixation
405644409	SMP	1	881.35	628.50	00:02:42:07		Fixation
405679129	SMP	1	733.76	725.13	00:02:42:08		-
405712343	SMP	1	562.97	937.50	00:02:42:09		Blink
405745276	SMP	1	483.91	897.00	00:02:42:09		Blink
405778771	SMP	1	450.77	892.82	00:02:42:10		Blink
405812021	SMP	1	488.10	886.12	00:02:42:11		Blink
405843917	SMP	1	507.91	856.96	00:02:42:12		Blink
405877970	SMP	1	524.33	853.78	00:02:42:12		Blink
405910441	SMP	1	537.57	846.69	00:02:42:13		Blink
405943384	SMP	1	530.36	861.16	00:02:42:14		Blink
405977547	SMP	1	538.83	854.83	00:02:42:15		Blink
406010383	SMP	1	538.81	854.82	00:02:42:16		Blink
406044545	SMP	1	538.79	854.84	00:02:42:17		Blink
406077215	SMP	1	547.93	842.63	00:02:42:17		Blink
406110159	SMP	1	547.91	842.66	00:02:42:18		Blink
406143853	SMP	1	588.65	820.68	00:02:42:19		Blink
406177228	SMP	1	591.54	809.46	00:02:42:20		Blink
406209469	SMP	1	590.77	807.88	00:02:42:21		Blink
406244352	SMP	1	593.56	806.58	00:02:42:21		Blink
406276992	SMP	1	691.57	735.45	00:02:42:21		Blink
406309437	SMP	1	799.59	734.53	00:02:42:22		Blink
406343308	SMP	1	1042.45	595.39	00:02:42:23		Blink
406377127	SMP	1	1029.33	597.51	00:02:43:01		Blink
406411468	SMP	1	969.36	606.18	00:02:43:01		Blink
406442437	SMP	1	937.57	589.65	00:02:43:02		Blink
406476612	SMP	1	920.71	599.87	00:02:43:03		Blink
406510110	SMP	1	902.41	592.35	00:02:43:04		Fixation
406542533	SMP	1	903.36	608.03	00:02:43:05		Fixation
406576162	SMP	1	890.17	595.88	00:02:43:05		Fixation
406609834	SMP	1	887.35	603.27	00:02:43:06		Fixation
406644813	SMP	1	879.46	599.99	00:02:43:07		Fixation
406676405	SMP	1	869.85	590.68	00:02:43:08		Saccade
406709140	SMP	1	821.17	555.93	00:02:43:08		Saccade
406742711	SMP	1	805.85	554.00	00:02:43:09		Saccade
406775615	SMP	1	804.31	564.85	00:02:43:10		Fixation
406808558	SMP	1	804.92	571.48	00:02:43:11		Fixation
406843468	SMP	1	811.35	575.72	00:02:43:12		Fixation
406876091	SMP	1	813.75	579.80	00:02:43:12		Fixation
406908121	SMP	1	816.49	574.90	00:02:43:13		Saccade
406942532	SMP	1	805.27	567.08	00:02:43:14		Saccade
406975913	SMP	1	805.75	565.57	00:02:43:15		Fixation
407008515	SMP	1	808.41	565.48	00:02:43:16		Fixation
407043047	SMP	1	810.38	568.43	00:02:43:16		Fixation
407076624	SMP	1	816.22	563.25	00:02:43:17		Saccade
407108549	SMP	1	826.17	574.35	00:02:43:17		Saccade
407141105	SMP	1	840.82	568.02	00:02:43:18		Saccade
407175682	SMP	1	835.75	557.83	00:02:43:20		Fixation
407208406	SMP	1	851.16	563.25	00:02:43:21		Fixation
407242273	SMP	1	854.50	552.64	00:02:43:21		Fixation
407275612	SMP	1	861.57	539.74	00:02:43:22		Fixation
407308708	SMP	1	871.67	527.47	00:02:43:23		Fixation
407340913	SMP	1	870.28	528.76	00:02:44:00		Saccade
407375074	SMP	1	890.07	526.18	00:02:44:00		Saccade
407407792	SMP	1	878.03	529.70	00:02:44:01		Fixation
407441052	SMP	1	890.89	525.34	00:02:44:02		Fixation
407475017	SMP	1	885.61	524.71	00:02:44:03		Fixation
407507717	SMP	1	883.23	544.65	00:02:44:04		Saccade
407541301	SMP	1	897.92	518.27	00:02:44:04		Saccade
407574187	SMP	1	909.25	516.58	00:02:44:05		Saccade
407607584	SMP	1	755.67	575.60	00:02:44:06		Saccade
407640830	SMP	1	686.20	597.70	00:02:44:07		Saccade
407674975	SMP	1	686.40	592.73	00:02:44:08		Saccade
407708654	SMP	1	477.11	828.08	00:02:44:09		Saccade
407741358	SMP	1	476.98	828.06	00:02:44:09		Fixation
407773651	SMP	1	458.52	823.99	00:02:44:10		Fixation
407807884	SMP	1	491.00	812.26	00:02:44:11		Fixation
407840581	SMP	1	512.51	818.25	00:02:44:12		Fixation
407875171	SMP	1	521.95	814.92	00:02:44:12		Fixation
407906986	SMP	1	524.81	812.39	00:02:44:13		Fixation
407940883	SMP	1	529.97	811.99	00:02:44:13		Saccade
407973068	SMP	1	536.66	833.14	00:02:44:14		Saccade
408008071	SMP	1	542.95	822.63	00:02:44:16		Fixation
408040258	SMP	1	550.62	822.06	00:02:44:16		Fixation
408073856	SMP	1	558.59	833.71	00:02:44:17		Fixation
408107578	SMP	1	566.16	831.15	00:02:44:18		Fixation
408139633	SMP	1	566.17	831.17	00:02:44:19		Saccade
408174179	SMP	1	575.23	845.37	00:02:44:20		Saccade
408207660	SMP	1	582.37	847.38	00:02:44:20		Fixation
408240865	SMP	1	582.36	847.39	00:02:44:21		Fixation
408275842	SMP	1	598.93	852.32	00:02:44:22		Saccade
408307859	SMP	1	671.39	888.30	00:02:44:23		Saccade
408339865	SMP	1	600.37	853.18	00:02:44:23		Fixation
408373380	SMP	1	600.83	855.81	00:02:45:00		Fixation
408406799	SMP	1	600.80	855.84	00:02:45:01		Fixation
408439817	SMP	1	600.80	861.69	00:02:45:02		Fixation
408472651	SMP	1	604.16	859.16	00:02:45:03		Fixation
408506405	SMP	1	612.55	857.47	00:02:45:03		Saccade
408539345	SMP	1	625.94	851.93	00:02:45:04		Saccade
408573720	SMP	1	642.48	860.79	00:02:45:05		Saccade
408606606	SMP	1	643.62	868.51	00:02:45:06		Fixation
408639011	SMP	1	645.36	859.33	00:02:45:07		Fixation
408671858	SMP	1	644.15	857.93	00:02:45:08		Saccade
408705453	SMP	1	639.40	831.61	00:02:45:08		Saccade
408739254	SMP	1	631.78	836.08	00:02:45:09		Saccade
408772518	SMP	1	631.17	831.38	00:02:45:09		Fixation
408805455	SMP	1	630.26	830.63	00:02:45:10		Fixation
408838643	SMP	1	629.65	828.72	00:02:45:11		Fixation
408872161	SMP	1	628.92	828.33	00:02:45:12		Fixation
408905193	SMP	1	628.60	829.22	00:02:45:13		Fixation
408938422	SMP	1	628.18	823.50	00:02:45:14		Fixation
408972659	SMP	1	626.53	823.76	00:02:45:15		Fixation
409005434	SMP	1	626.37	821.71	00:02:45:16		Saccade
409038649	SMP	1	631.25	802.68	00:02:45:16		Saccade
409071761	SMP	1	633.32	801.52	00:02:45:17		Blink
409104788	SMP	1	633.60	800.81	00:02:45:18		Blink
409138235	SMP	1	635.09	802.09	00:02:45:19		Blink
409172418	SMP	1	635.26	801.41	00:02:45:19		Blink
409205042	SMP	1	634.56	800.68	00:02:45:20		Blink
409237971	SMP	1	633.54	799.26	00:02:45:21		Blink
409271460	SMP	1	632.70	799.82	00:02:45:22		Blink
409304671	SMP	1	632.15	791.77	00:02:45:23		Blink
409338272	SMP	1	629.92	799.80	00:02:46:00		Blink
409371556	SMP	1	631.01	794.98	00:02:46:00		Blink
409404778	SMP	1	630.45	790.62	00:02:46:01		Blink
409437600	SMP	1	632.02	788.93	00:02:46:02		Blink
409470570	SMP	1	633.56	789.01	00:02:46:03		Blink
409503549	SMP	1	631.54	784.71	00:02:46:04		Blink
409538859	SMP	1	628.46	780.84	00:02:46:04		Blink
409570999	SMP	1	625.52	776.99	00:02:46:05		Blink
409603603	SMP	1	521.96	757.37	00:02:46:05		Fixation
409637338	SMP	1	526.43	785.76	00:02:46:06		Fixation
409670010	SMP	1	527.60	786.52	00:02:46:08		Blink
409705214	SMP	1	535.87	787.11	00:02:46:08		Blink
409737953	SMP	1	529.66	755.53	00:02:46:09		Blink
409770346	SMP	1	532.05	776.83	00:02:46:10		Blink
409805185	SMP	1	530.98	770.70	00:02:46:11		Blink
409837224	SMP	1	611.63	783.49	00:02:46:12		Blink
409870585	SMP	1	612.05	777.95	00:02:46:12		Blink
409905014	SMP	1	613.61	781.41	00:02:46:13		Blink
409936913	SMP	1	613.68	782.98	00:02:46:14		Blink
409973704	SMP	1	614.87	777.40	00:02:46:15		Blink
410004269	SMP	1	612.91	772.62	00:02:46:16		Blink
410037068	SMP	1	613.39	772.89	00:02:46:16		Blink
410071914	SMP	1	612.44	770.13	00:02:46:17		Blink
410103283	SMP	1	601.34	773.17	00:02:46:18		Blink
410136605	SMP	1	601.75	766.20	00:02:46:18		Blink
410168939	SMP	1	439.41	826.61	00:02:46:20		Blink
410203465	SMP	1	591.77	773.51	00:02:46:20		Blink
410236228	SMP	1	589.15	775.54	00:02:46:21		Blink
410269554	SMP	1	588.50	779.07	00:02:46:22		Blink
410302369	SMP	1	528.94	957.96	00:02:46:23		Blink
410336534	SMP	1	553.27	927.18	00:02:46:23		Blink
410369417	SMP	1	551.73	922.97	00:02:47:00		Blink
410404123	SMP	1	551.97	920.07	00:02:47:01		Blink
410437028	SMP	1	594.78	815.48	00:02:47:01		Blink
410468396	SMP	1	594.88	819.65	00:02:47:02		Blink
410502872	SMP	1	596.13	820.20	00:02:47:03		Blink
410536996	SMP	1	592.37	818.11	00:02:47:04		Blink
410569343	SMP	1	594.40	820.27	00:02:47:05		Blink
410602948	SMP	1	604.11	753.51	00:02:47:06		Blink
410635871	SMP	1	599.66	755.90	00:02:47:07		Blink
410669320	SMP	1	601.20	752.46	00:02:47:08		Blink
410702968	SMP	1	602.64	751.54	00:02:47:08		Blink
410736631	SMP	1	604.52	755.26	00:02:47:09		Blink
410769525	SMP	1	605.84	751.03	00:02:47:10		Blink
410801703	SMP	1	606.66	754.31	00:02:47:11		Blink
410835198	SMP	1	598.02	772.07	00:02:47:11		Blink
410868486	SMP	1	603.79	781.14	00:02:47:12		Blink
410901700	SMP	1	601.69	780.05	00:02:47:13		Blink
410935186	SMP	1	599.49	790.62	00:02:47:14		Blink
410968199	SMP	1	600.71	795.95	00:02:47:14		Blink
411001773	SMP	1	598.77	801.01	00:02:47:15		Blink
411034348	SMP	1	598.77	801.02	00:02:47:16		Blink
411068769	SMP	1	598.79	854.31	00:02:47:17		Blink
411103291	SMP	1	600.00	852.55	00:02:47:18		Blink
411135598	SMP	1	603.06	853.08	00:02:47:19		Blink
411167954	SMP	1	606.93	847.90	00:02:47:19		Blink
411202064	SMP	1	608.24	846.79	00:02:47:20		Blink
411235093	SMP	1	604.91	837.30	00:02:47:21		Blink
411268269	SMP	1	603.48	833.06	00:02:47:21		Blink
411300896	SMP	1	602.08	833.90	00:02:47:22		Blink
411335171	SMP	1	602.08	833.98	00:02:48:00		Blink
411367739	SMP	1	600.20	823.86	00:02:48:00		Blink
411401007	SMP	1	599.30	822.59	00:02:48:01		Blink
411435358	SMP	1	612.80	825.95	00:02:48:02		Blink
411467426	SMP	1	616.06	822.24	00:02:48:03		Blink
411501017	SMP	1	616.27	821.04	00:02:48:04		Blink
411534618	SMP	1	617.68	823.91	00:02:48:04		Blink
411568239	SMP	1	601.74	797.09	00:02:48:05		Blink
411600681	SMP	1	613.47	812.84	00:02:48:06		Blink
411633242	SMP	1	617.03	804.86	00:02:48:07		Blink
411668473	SMP	1	618.74	803.56	00:02:48:07		Blink
411700757	SMP	1	623.58	801.15	00:02:48:08		Blink
411734524	SMP	1	627.49	797.28	00:02:48:09		Blink
411768829	SMP	1	628.79	797.51	00:02:48:10		Blink
411800167	SMP	1	633.60	802.27	00:02:48:10		Blink
411833828	SMP	1	638.97	802.34	00:02:48:11		Blink
411867789	SMP	1	663.02	753.35	00:02:48:12		Fixation
411899979	SMP	1	629.68	758.99	00:02:48:13		Fixation
411934646	SMP	1	633.00	764.38	00:02:48:14		Blink
411967300	SMP	1	632.60	766.19	00:02:48:15		Blink
412000167	SMP	1	633.67	763.91	00:02:48:15		Blink
412032852	SMP	1	635.56	766.64	00:02:48:16		Blink
412066908	SMP	1	642.87	771.82	00:02:48:17		Blink
412102621	SMP	1	646.95	779.31	00:02:48:17		Blink
412132207	SMP	1	646.59	779.21	00:02:48:18		Blink
412166197	SMP	1	624.84	757.71	00:02:48:20		Blink
412199801	SMP	1	625.63	766.15	00:02:48:20		Blink
412232793	SMP	1	624.92	760.15	00:02:48:21		Blink
412265789	SMP	1	627.47	762.25	00:02:48:21		Blink
412298625	SMP	1	628.73	757.38	00:02:48:23		Blink
412332604	SMP	1	628.35	754.54	00:02:49:00		Blink
412366832	SMP	1	641.13	742.80	00:02:49:00		Blink
412399949	SMP	1	640.67	740.95	00:02:49:01		Blink
412434980	SMP	1	638.04	744.98	00:02:49:02		Blink
412465296	SMP	1	632.31	746.17	00:02:49:03		Blink
412499140	SMP	1	630.63	741.13	00:02:49:03		Blink
412532131	SMP	1	628.90	748.68	00:02:49:04		Blink
412565350	SMP	1	627.83	747.14	00:02:49:05		Blink
412598489	SMP	1	624.07	745.24	00:02:49:06		Blink
412631797	SMP	1	624.71	752.77	00:02:49:06		Blink
412665329	SMP	1	625.04	756.81	00:02:49:08		Blink
412699007	SMP	1	627.01	753.04	00:02:49:08		Blink
412732494	SMP	1	627.20	755.64	00:02:49:09		Blink
412765722	SMP	1	625.89	754.30	00:02:49:10		Blink
412797638	SMP	1	625.75	755.63	00:02:49:11		Blink
412831981	SMP	1	631.23	758.39	00:02:49:11		Blink
412864847	SMP	1	628.99	769.30	00:02:49:12		Blink
412898413	SMP	1	628.96	768.12	00:02:49:13		Blink
412932462	SMP	1	727.09	887.27	00:02:49:13		Blink
412965169	SMP	1	726.27	888.39	00:02:49:14		Blink
412997938	SMP	1	724.44	897.33	00:02:49:15		Blink
413032577	SMP	1	724.22	902.03	00:02:49:16		Blink
413064534	SMP	1	724.92	892.72	00:02:49:17		Blink
413098864	SMP	1	725.15	898.47	00:02:49:18		Blink
413131388	SMP	1	724.42	896.35	00:02:49:19		Blink
413164344	SMP	1	725.93	895.41	00:02:49:20		Blink
413199515	SMP	1	727.45	898.67	00:02:49:20		Blink
413231364	SMP	1	730.90	900.31	00:02:49:21		Blink
413264165	SMP	1	635.39	804.53	00:02:49:22		Blink
413297784	SMP	1	634.20	790.25	00:02:49:23		Fixation
413330796	SMP	1	632.54	790.60	00:02:49:23		Fixation
413364354	SMP	1	627.99	790.61	00:02:50:00		Fixation
413397457	SMP	1	628.85	789.44	00:02:50:01		Saccade
413430720	SMP	1	620.89	793.52	00:02:50:02		Saccade
413463717	SMP	1	622.52	794.88	00:02:50:02		Fixation
413496495	SMP	1	624.22	795.73	00:02:50:03		Fixation
413531097	SMP	1	623.25	798.86	00:02:50:04		Fixation
413564952	SMP	1	625.54	791.11	00:02:50:05		Fixation
413597370	SMP	1	621.82	790.33	00:02:50:06		Fixation
413630222	SMP	1	612.86	790.04	00:02:50:07		Fixation
413663670	SMP	1	609.07	781.31	00:02:50:07		Fixation
413697956	SMP	1	603.72	778.41	00:02:50:08		Fixation
413729884	SMP	1	604.87	781.44	00:02:50:09		Saccade
413763857	SMP	1	606.61	787.16	00:02:50:09		Saccade
413796319	SMP	1	340.35	939.87	00:02:50:10		Saccade
413829367	SMP	1	601.78	893.62	00:02:50:11		Fixation
413866428	SMP	1	601.85	891.36	00:02:50:12		Fixation
413897735	SMP	1	598.86	896.15	00:02:50:13		Fixation
413930212	SMP	1	599.53	895.03	00:02:50:14		Saccade
413963758	SMP	1	618.62	762.99	00:02:50:15		Saccade
413996216	SMP	1	593.61	756.46	00:02:50:16		Fixation
414029090	SMP	1	599.65	732.78	00:02:50:16		Fixation
414062224	SMP	1	605.68	738.46	00:02:50:17		Saccade
414095528	SMP	1	605.68	794.88	00:02:50:18		Saccade
414130330	SMP	1	596.40	767.90	00:02:50:18		Saccade
414162650	SMP	1	573.00	831.38	00:02:50:19		Fixation
414196413	SMP	1	557.78	782.17	00:02:50:20		Fixation
414229581	SMP	1	527.20	804.69	00:02:50:21		Fixation
414262297	SMP	1	547.13	799.31	00:02:50:22		Fixation
414296653	SMP	1	528.36	807.34	00:02:50:22		Fixation
414329951	SMP	1	555.45	800.75	00:02:50:23		Fixation
414362497	SMP	1	533.83	808.56	00:02:51:00		Fixation
414396389	SMP	1	552.19	796.52	00:02:51:01		Fixation
414428312	SMP	1	531.83	806.62	00:02:51:01		Fixation
414462172	SMP	1	549.94	798.58	00:02:51:03		Fixation
414495439	SMP	1	530.43	805.47	00:02:51:03		Fixation
414529993	SMP	1	548.83	795.31	00:02:51:04		Fixation
414562240	SMP	1	521.81	805.41	00:02:51:05		Saccade
414594883	SMP	1	583.78	805.19	00:02:51:05		Saccade
414628259	SMP	1	580.45	804.37	00:02:51:06		Fixation
414661101	SMP	1	579.34	804.71	00:02:51:07		Fixation
414694999	SMP	1	582.24	804.00	00:02:51:08		Saccade
414728790	SMP	1	611.77	817.55	00:02:51:09		Saccade
414762090	SMP	1	612.50	815.17	00:02:51:10		Fixation
414795115	SMP	1	614.67	812.34	00:02:51:11		Fixation
414827939	SMP	1	612.48	811.25	00:02:51:11		Fixation
414861341	SMP	1	612.04	810.39	00:02:51:12		Fixation
414895847	SMP	1	612.02	809.23	00:02:51:13		Fixation
414927848	SMP	1	613.53	810.33	00:02:51:14		Fixation
414961725	SMP	1	611.68	814.82	00:02:51:15		Fixation
414995921	SMP	1	612.79	819.70	00:02:51:15		Fixation
415028601	SMP	1	611.86	817.66	00:02:51:16		Fixation
415061806	SMP	1	611.57	816.77	00:02:51:17		Fixation
415094034	SMP	1	612.53	814.67	00:02:51:18		Fixation
415128528	SMP	1	613.15	813.16	00:02:51:18		Fixation
415160937	SMP	1	611.73	809.98	00:02:51:19		Saccade
415195329	SMP	1	602.90	797.05	00:02:51:20		Saccade
415227841	SMP	1	600.30	784.66	00:02:51:21		Fixation
415260666	SMP	1	597.39	781.69	00:02:51:22		Fixation
415293901	SMP	1	598.02	781.87	00:02:51:22		Saccade
415327684	SMP	1	598.03	781.88	00:02:51:23		Saccade
415360479	SMP	1	389.70	966.88	00:02:52:00		Saccade
415393590	SMP	1	374.48	992.09	00:02:52:01		Saccade
415428085	SMP	1	376.98	1016.50	00:02:52:01		-
415460513	SMP	1	621.20	1020.69	00:02:52:02		Saccade
415493527	SMP	1	795.49	842.86	00:02:52:03		Saccade
415526681	SMP	1	793.49	840.78	00:02:52:04		Fixation
415560613	SMP	1	793.08	840.00	00:02:52:05		Fixation
415593633	SMP	1	793.09	839.87	00:02:52:06		Fixation
415627035	SMP	1	793.12	839.80	00:02:52:07		Saccade
415660034	SMP	1	591.29	773.83	00:02:52:07		Saccade
415692945	SMP	1	591.34	773.82	00:02:52:08		Fixation
415728130	SMP	1	591.31	773.81	00:02:52:09		Fixation
415759624	SMP	1	588.17	772.94	00:02:52:10		Fixation
415792905	SMP	1	588.13	772.93	00:02:52:11		Saccade
415827199	SMP	1	579.30	865.30	00:02:52:11		Saccade
415860025	SMP	1	581.50	862.79	00:02:52:12		Fixation
415893211	SMP	1	581.50	862.63	00:02:52:13		Fixation
415926204	SMP	1	581.19	861.94	00:02:52:14		Fixation
415960472	SMP	1	585.42	869.40	00:02:52:14		Saccade
415993106	SMP	1	582.35	718.72	00:02:52:15		Saccade
416025828	SMP	1	490.11	802.18	00:02:52:16		Fixation
416059264	SMP	1	492.70	744.56	00:02:52:17		Fixation
416092330	SMP	1	397.53	787.12	00:02:52:18		Saccade
416126164	SMP	1	519.68	750.93	00:02:52:18		Saccade
416159452	SMP	1	420.40	680.56	00:02:52:19		Saccade
416192668	SMP	1	414.96	679.67	00:02:52:20		Saccade
416228590	SMP	1	387.29	781.95	00:02:52:21		Saccade
416259538	SMP	1	388.46	782.07	00:02:52:21		Saccade
416292092	SMP	1	560.85	798.57	00:02:52:22		Saccade
416325466	SMP	1	569.63	803.39	00:02:52:23		Fixation
416359189	SMP	1	576.05	808.18	00:02:53:00		Fixation
416392708	SMP	1	580.84	809.05	00:02:53:01		Fixation
416426896	SMP	1	583.57	809.32	00:02:53:02		Saccade
416492164	SMP	1	619.85	1172.51	00:02:53:03		Saccade
416525178	SMP	1	520.42	988.70	00:02:53:04		Saccade
416558861	SMP	1	507.35	963.91	00:02:53:05		Fixation
416591661	SMP	1	504.84	964.96	00:02:53:06		Fixation
416624357	SMP	1	504.78	964.91	00:02:53:06		Fixation
416660231	SMP	1	504.74	964.91	00:02:53:07		Saccade
416692486	SMP	1	513.80	973.83	00:02:53:08		Saccade
416725688	SMP	1	512.29	964.78	00:02:53:09		Saccade
416757521	SMP	1	515.01	965.65	00:02:53:09		Fixation
416791170	SMP	1	514.70	964.26	00:02:53:10		Fixation
416824130	SMP	1	513.52	964.45	00:02:53:11		Fixation
416857483	SMP	1	510.33	963.08	00:02:53:12		Saccade
416892790	SMP	1	592.57	806.26	00:02:53:13		Saccade
416924987	SMP	1	594.12	814.83	00:02:53:14		Fixation
416958571	SMP	1	594.55	815.00	00:02:53:14		Fixation
416991647	SMP	1	594.56	815.00	00:02:53:15		Fixation
417024052	SMP	1	608.49	807.56	00:02:53:16		Saccade
417058789	SMP	1	586.92	808.91	00:02:53:17		Saccade
417090774	SMP	1	583.50	809.20	00:02:53:17		Fixation
417123737	SMP	1	583.81	809.52	00:02:53:18		Fixation
417157187	SMP	1	589.74	807.19	00:02:53:19		Fixation
417190798	SMP	1	589.80	807.17	00:02:53:20		Fixation
417224179	SMP	1	589.76	807.16	00:02:53:21		Fixation
417258132	SMP	1	589.72	807.16	00:02:53:22		Fixation
417291492	SMP	1	591.33	814.15	00:02:53:22		Saccade
